id,metacritic_score,metacritic_url,ign_score,ign_url,pcgamer_score,pcgamer_url,average
63380,66.0,https://www.metacritic.com/game/pc/sniper-elite-v2?ftag=MCD-06-10aaa1f,-1.0,,65.0,https://www.pcgamer.com/sniper-elite-v2-review/,65.5
44350,80.0,https://www.metacritic.com/game/pc/grid-2?ftag=MCD-06-10aaa1f,8.0,https://www.ign.com/games/grid-2,-1.0,,80.0
42910,74.0,https://www.metacritic.com/game/pc/magicka?ftag=MCD-06-10aaa1f,7.0,https://www.ign.com/games/magicka,69.0,https://www.pcgamer.com/magicka-review/,70.75
33930,73.0,https://www.metacritic.com/game/pc/arma-ii-operation-arrowhead?ftag=MCD-06-10aaa1f,8.0,https://www.ign.com/games/arma-2-operation-arrowhead,82.0,https://www.pcgamer.com/arma-2-operation-arrowhead-review/,78.75
278360,73.0,https://www.metacritic.com/game/pc/a-story-about-my-uncle?ftag=MCD-06-10aaa1f,-1.0,,78.0,https://www.pcgamer.com/a-story-about-my-uncle-review/,75.5
242640,71.0,https://www.metacritic.com/game/pc/styx-master-of-shadows?ftag=MCD-06-10aaa1f,7.2,https://www.ign.com/games/styx-master-of-shadows,78.0,https://www.pcgamer.com/styx-master-of-shadows-review/,73.25
239820,68.0,https://www.metacritic.com/game/pc/game-dev-tycoon?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,68.0
233980,68.0,https://www.metacritic.com/game/pc/unepic?ftag=MCD-06-10aaa1f,7.0,https://www.ign.com/games/unepic,-1.0,,69.33333333333333
232770,56.0,https://www.metacritic.com/game/pc/postal?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,56.0
221040,69.0,https://www.metacritic.com/game/pc/resident-evil-6?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,69.0
209730,-1,,-1.0,,-1.0,,-1
203160,86.0,https://www.metacritic.com/game/pc/tomb-raider?ftag=MCD-06-10aaa1f,9.1,https://www.ign.com/games/tomb-raider,75.0,https://www.pcgamer.com/tomb-raider-review/,85.75
992300,-1,,-1.0,,-1.0,,-1
950530,-1,,-1.0,,-1.0,,-1
945460,-1,,-1.0,,-1.0,,-1
944330,-1,,-1.0,,-1.0,,-1
922460,-1,,-1.0,,-1.0,,-1
868270,-1,,-1.0,,-1.0,,-1
842910,-1,,-1.0,,-1.0,,-1
805110,-1,,-1.0,,-1.0,,-1
758730,-1,,-1.0,,-1.0,,-1
751820,-1,,-1.0,,-1.0,,-1
1026130,-1,,-1.0,,-1.0,,-1
1025140,-1,,-1.0,,-1.0,,-1
1018880,-1,,-1.0,,-1.0,,-1
1016920,-1,,-1.0,,-1.0,,-1
1014880,-1,,-1.0,,-1.0,,-1
523660,-1,,-1.0,,-1.0,,-1
861540,80.0,https://www.metacritic.com/game/pc/dicey-dungeons?ftag=MCD-06-10aaa1f,-1.0,,81.0,https://www.pcgamer.com/dicey-dungeons-review/,80.5
443190,-1,,-1.0,,-1.0,,-1
493340,84.0,https://www.metacritic.com/game/pc/planet-coaster?ftag=MCD-06-10aaa1f,8.5,https://www.ign.com/games/planet-coaster,75.0,https://www.pcgamer.com/planet-coaster-review/,82.25
1140110,-1,,6.5,https://www.ign.com/games/141,-1.0,,65.0
707030,-1,,-1.0,,-1.0,,-1
457550,-1,,-1.0,,-1.0,,-1
984300,-1,,-1.0,,-1.0,,-1
670130,-1,,-1.0,,-1.0,,-1
657730,-1,,-1.0,,-1.0,,-1
1008580,-1,,-1.0,,-1.0,,-1
1127360,-1,,-1.0,,-1.0,,-1
988490,-1,,-1.0,,-1.0,,-1
535230,73.0,https://www.metacritic.com/game/pc/domina?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,73.0
707040,-1,,-1.0,,-1.0,,-1
1154830,-1,,-1.0,,-1.0,,-1
736820,-1,,-1.0,,-1.0,,-1
699540,67.0,https://www.metacritic.com/game/pc/argonus-and-the-gods-of-stone?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,67.0
293760,-1,,-1.0,,-1.0,,-1
322330,83.0,https://www.metacritic.com/game/pc/dont-starve-together?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,83.0
833090,-1,,-1.0,,-1.0,,-1
1031460,-1,,-1.0,,-1.0,,-1
1116050,-1,,-1.0,,-1.0,,-1
1108250,-1,,-1.0,,-1.0,,-1
555450,-1,,-1.0,,-1.0,,-1
291550,-1,,-1.0,,-1.0,,-1
438140,-1,,-1.0,,-1.0,,-1
1052640,-1,,-1.0,,-1.0,,-1
1146070,-1,,-1.0,,-1.0,,-1
393800,-1,,-1.0,,-1.0,,-1
335620,-1,,-1.0,,-1.0,,-1
314980,-1,,-1.0,,-1.0,,-1
305620,-1,,-1.0,,85.0,https://www.pcgamer.com/the-long-dark-review/,85.0
551370,-1,,-1.0,,-1.0,,-1
1119690,-1,,-1.0,,-1.0,,-1
985590,-1,,-1.0,,-1.0,,-1
1051840,-1,,-1.0,,-1.0,,-1
1164020,-1,,-1.0,,-1.0,,-1
223750,-1,,-1.0,,-1.0,,-1
386940,-1,,-1.0,,-1.0,,-1
1127580,-1,,-1.0,,-1.0,,-1
670160,-1,,-1.0,,-1.0,,-1
1015500,43.0,https://www.metacritic.com/game/pc/wwe-2k20?ftag=MCD-06-10aaa1f,4.3,https://www.ign.com/games/wwe-2k20,-1.0,,43.0
469800,-1,,-1.0,,-1.0,,-1
1189240,-1,,-1.0,,-1.0,,-1
545620,61.0,https://www.metacritic.com/game/pc/anamorphine?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,61.0
904960,-1,,-1.0,,-1.0,,-1
860890,-1,,-1.0,,-1.0,,-1
1121930,-1,,-1.0,,-1.0,,-1
752170,-1,,-1.0,,-1.0,,-1
1165670,-1,,-1.0,,-1.0,,-1
667530,-1,,-1.0,,-1.0,,-1
1016860,-1,,-1.0,,-1.0,,-1
953580,-1,,-1.0,,-1.0,,-1
598980,-1,,-1.0,,-1.0,,-1
754500,-1,,-1.0,,-1.0,,-1
637090,78.0,https://www.metacritic.com/game/pc/battletech?ftag=MCD-06-10aaa1f,7.0,https://www.ign.com/games/battletech,85.0,https://www.pcgamer.com/battletech-review/,75.75
1133930,-1,,-1.0,,-1.0,,-1
858260,-1,,-1.0,,-1.0,,-1
1117220,-1,,-1.0,,-1.0,,-1
337350,-1,,-1.0,,-1.0,,-1
840010,-1,,-1.0,,-1.0,,-1
1145460,-1,,-1.0,,-1.0,,-1
1179110,-1,,-1.0,,-1.0,,-1
227300,79.0,https://www.metacritic.com/game/pc/euro-truck-simulator-2?ftag=MCD-06-10aaa1f,-1.0,,85.0,https://www.pcgamer.com/euro-truck-simulator-2-review/,82.0
1110690,-1,,-1.0,,-1.0,,-1
929570,-1,,-1.0,,-1.0,,-1
1112790,-1,,-1.0,,-1.0,,-1
836850,-1,,-1.0,,-1.0,,-1
431240,-1,,-1.0,,-1.0,,-1
1186600,-1,,-1.0,,-1.0,,-1
1193200,-1,,-1.0,,-1.0,,-1
1066780,-1,,-1.0,,-1.0,,-1
940140,-1,,-1.0,,-1.0,,-1
1043340,-1,,-1.0,,-1.0,,-1
535520,80.0,https://www.metacritic.com/game/pc/nidhogg-2?ftag=MCD-06-10aaa1f,8.0,https://www.ign.com/games/nidhogg-2,87.0,https://www.pcgamer.com/nidhogg-2-review/,81.75
692850,-1,,8.8,https://www.ign.com/games/bloodstained-ritual-of-the-night,77.0,https://www.pcgamer.com/bloodstained-ritual-of-the-night-review/,84.33333333333333
746930,-1,,-1.0,,-1.0,,-1
281060,-1,,-1.0,,-1.0,,-1
627270,86.0,https://www.metacritic.com/game/pc/injustice-2?ftag=MCD-06-10aaa1f,9.0,https://www.ign.com/games/injustice-2,-1.0,,88.66666666666667
1190640,-1,,-1.0,,-1.0,,-1
298610,-1,,-1.0,,-1.0,,-1
818520,-1,,-1.0,,-1.0,,-1
347400,-1,,-1.0,,-1.0,,-1
842100,62.0,https://www.metacritic.com/game/pc/daymare-1998?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,62.0
1153980,-1,,-1.0,,-1.0,,-1
437610,-1,,-1.0,,-1.0,,-1
991260,-1,,6.8,https://www.ign.com/games/borderlands-2-vr,-1.0,,68.0
407130,-1,,-1.0,,-1.0,,-1
1083310,66.0,https://www.metacritic.com/game/pc/outbuddies?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,66.0
1178680,-1,,-1.0,,-1.0,,-1
1186030,-1,,-1.0,,-1.0,,-1
664060,-1,,-1.0,,-1.0,,-1
510500,-1,,-1.0,,-1.0,,-1
718020,-1,,-1.0,,-1.0,,-1
996470,-1,,-1.0,,77.0,https://www.pcgamer.com/efootball--pes-2020-review/,77.0
363360,-1,,-1.0,,-1.0,,-1
1136010,-1,,-1.0,,-1.0,,-1
899440,71.0,https://www.metacritic.com/game/pc/god-eater-3?ftag=MCD-06-10aaa1f,7.6,https://www.ign.com/games/god-eater-3,-1.0,,74.33333333333333
548430,-1,,-1.0,,-1.0,,-1
454120,-1,,-1.0,,-1.0,,-1
853770,-1,,-1.0,,-1.0,,-1
1096570,73.0,https://www.metacritic.com/game/pc/song-of-horror?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,73.0
922190,-1,,-1.0,,-1.0,,-1
230290,-1,,-1.0,,-1.0,,-1
970300,-1,,-1.0,,-1.0,,-1
284160,-1,,-1.0,,-1.0,,-1
429790,-1,,-1.0,,-1.0,,-1
770810,-1,,-1.0,,-1.0,,-1
1145520,-1,,-1.0,,-1.0,,-1
839910,-1,,-1.0,,-1.0,,-1
529590,-1,,-1.0,,-1.0,,-1
331360,-1,,-1.0,,-1.0,,-1
271590,96.0,https://www.metacritic.com/game/pc/grand-theft-auto-v?ftag=MCD-06-10aaa1f,10.0,https://www.ign.com/games/grand-theft-auto-v,-1.0,,98.66666666666667
1146880,-1,,-1.0,,-1.0,,-1
964570,-1,,-1.0,,-1.0,,-1
1127120,-1,,-1.0,,-1.0,,-1
539330,-1,,-1.0,,-1.0,,-1
661500,-1,,-1.0,,-1.0,,-1
858630,-1,,-1.0,,-1.0,,-1
17580,-1,,-1.0,,-1.0,,-1
676500,-1,,-1.0,,-1.0,,-1
1074220,-1,,-1.0,,-1.0,,-1
617850,-1,,-1.0,,-1.0,,-1
422860,-1,,-1.0,,-1.0,,-1
495600,-1,,-1.0,,-1.0,,-1
1056170,-1,,-1.0,,-1.0,,-1
589290,-1,,-1.0,,-1.0,,-1
781200,-1,,-1.0,,-1.0,,-1
381210,71.0,https://www.metacritic.com/game/pc/dead-by-daylight?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,71.0
1051900,-1,,-1.0,,-1.0,,-1
802200,-1,,-1.0,,-1.0,,-1
935570,-1,,-1.0,,-1.0,,-1
718850,81.0,https://www.metacritic.com/game/pc/age-of-wonders-planetfall?ftag=MCD-06-10aaa1f,8.4,https://www.ign.com/games/age-of-wonders-planetfall,85.0,https://www.pcgamer.com/age-of-wonders-planetfall-review/,83.5
648350,69.0,https://www.metacritic.com/game/pc/jurassic-world-evolution?ftag=MCD-06-10aaa1f,4.8,https://www.ign.com/games/jurassic-world-evolution,71.0,https://www.pcgamer.com/jurassic-world-evolution-review/,59.0
1112620,-1,,-1.0,,-1.0,,-1
277680,-1,,-1.0,,-1.0,,-1
976310,82.0,https://www.metacritic.com/game/pc/mortal-kombat-11?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,82.0
1117310,-1,,-1.0,,-1.0,,-1
865980,-1,,-1.0,,-1.0,,-1
809880,74.0,https://www.metacritic.com/game/pc/degrees-of-separation?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,74.0
554510,-1,,-1.0,,71.0,https://www.pcgamer.com/the-golf-club-2-review/,71.0
1062090,-1,,-1.0,,-1.0,,-1
707060,-1,,-1.0,,-1.0,,-1
1069640,-1,,-1.0,,-1.0,,-1
761010,-1,,-1.0,,-1.0,,-1
1120690,-1,,-1.0,,-1.0,,-1
1101360,-1,,-1.0,,-1.0,,-1
1160500,-1,,-1.0,,-1.0,,-1
541300,-1,,-1.0,,-1.0,,-1
588650,89.0,https://www.metacritic.com/game/pc/dead-cells?ftag=MCD-06-10aaa1f,9.5,https://www.ign.com/games/dead-cells,90.0,https://www.pcgamer.com/dead-cells-review/,92.25
205910,75.0,https://www.metacritic.com/game/pc/tiny-big-grandpas-leftovers?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,75.0
1040940,-1,,-1.0,,-1.0,,-1
946050,-1,,-1.0,,-1.0,,-1
724490,-1,,-1.0,,-1.0,,-1
1078920,-1,,-1.0,,-1.0,,-1
1037090,-1,,-1.0,,-1.0,,-1
1166910,-1,,-1.0,,-1.0,,-1
1094780,-1,,-1.0,,-1.0,,-1
1031140,-1,,-1.0,,-1.0,,-1
714360,-1,,-1.0,,-1.0,,-1
1183230,-1,,-1.0,,-1.0,,-1
570710,51.0,https://www.metacritic.com/game/pc/extinction?ftag=MCD-06-10aaa1f,6.6,https://www.ign.com/games/extinction,58.0,https://www.pcgamer.com/extinction-review/,60.25
1045720,-1,,-1.0,,-1.0,,-1
554820,-1,,-1.0,,-1.0,,-1
501210,-1,,-1.0,,-1.0,,-1
594570,87.0,https://www.metacritic.com/game/pc/total-war-warhammer-ii?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,87.0
1193600,-1,,-1.0,,-1.0,,-1
516790,-1,,-1.0,,-1.0,,-1
709670,-1,,-1.0,,-1.0,,-1
626690,61.0,https://www.metacritic.com/game/pc/sword-art-online-fatal-bullet?ftag=MCD-06-10aaa1f,5.9,https://www.ign.com/games/sword-art-online-fatal-bullet,-1.0,,59.666666666666664
277700,77.0,https://www.metacritic.com/game/pc/on-rusty-trails?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,77.0
931280,-1,,-1.0,,-1.0,,-1
618100,-1,,-1.0,,-1.0,,-1
1137700,-1,,-1.0,,-1.0,,-1
1020340,-1,,-1.0,,-1.0,,-1
418460,81.0,https://www.metacritic.com/game/pc/rising-storm-2-vietnam?ftag=MCD-06-10aaa1f,-1.0,,85.0,https://www.pcgamer.com/rising-storm-2-vietnam-review/,83.0
913060,-1,,-1.0,,-1.0,,-1
1133770,-1,,-1.0,,-1.0,,-1
984110,-1,,-1.0,,-1.0,,-1
983680,-1,,-1.0,,-1.0,,-1
981630,-1,,-1.0,,-1.0,,-1
976960,-1,,-1.0,,-1.0,,-1
975370,-1,,-1.0,,-1.0,,-1
968820,-1,,-1.0,,-1.0,,-1
962630,-1,,-1.0,,-1.0,,-1
960190,-1,,-1.0,,-1.0,,-1
954740,54.0,https://www.metacritic.com/game/pc/terminator-resistance?ftag=MCD-06-10aaa1f,4.0,https://www.ign.com/games/terminator-resistance,-1.0,,44.666666666666664
919640,73.0,https://www.metacritic.com/game/pc/steel-division-2?ftag=MCD-06-10aaa1f,6.9,https://www.ign.com/games/steel-division-2,61.0,https://www.pcgamer.com/steel-division-2-review/,68.0
914710,-1,,-1.0,,-1.0,,-1
914110,46.0,https://www.metacritic.com/game/pc/narcos-rise-of-the-cartels?ftag=MCD-06-10aaa1f,-1.0,,41.0,https://www.pcgamer.com/narcos-rise-of-the-cartels-review/,43.5
1079800,82.0,https://www.metacritic.com/game/pc/pistol-whip?ftag=MCD-06-10aaa1f,8.0,https://www.ign.com/games/pistol-whip,-1.0,,80.66666666666667
1063490,-1,,-1.0,,-1.0,,-1
1056750,-1,,-1.0,,-1.0,,-1
1019730,-1,,-1.0,,-1.0,,-1
1009450,-1,,-1.0,,-1.0,,-1
1170170,-1,,-1.0,,-1.0,,-1
1162650,-1,,-1.0,,-1.0,,-1
1161440,-1,,-1.0,,-1.0,,-1
1158940,-1,,-1.0,,-1.0,,-1
1158690,-1,,-1.0,,-1.0,,-1
1147940,-1,,-1.0,,-1.0,,-1
1146950,-1,,-1.0,,-1.0,,-1
1146210,-1,,-1.0,,-1.0,,-1
1141360,-1,,-1.0,,-1.0,,-1
1137400,-1,,-1.0,,-1.0,,-1
1120850,-1,,-1.0,,-1.0,,-1
1109690,-1,,-1.0,,-1.0,,-1
1109300,-1,,-1.0,,-1.0,,-1
1104660,-1,,-1.0,,-1.0,,-1
1104640,-1,,-1.0,,-1.0,,-1
1102500,-1,,-1.0,,-1.0,,-1
1086940,-1,,-1.0,,-1.0,,-1
1116190,-1,,-1.0,,-1.0,,-1
1166830,-1,,-1.0,,-1.0,,-1
539470,75.0,https://www.metacritic.com/game/pc/police-stories?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,75.0
494840,-1,,-1.0,,-1.0,,-1
475490,-1,,-1.0,,-1.0,,-1
451760,-1,,-1.0,,-1.0,,-1
433850,70.0,https://www.metacritic.com/game/pc/h1z1?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,70.0
399810,-1,,-1.0,,59.0,https://www.pcgamer.com/call-of-cthulhu-review/,59.0
397460,-1,,-1.0,,-1.0,,-1
391220,86.0,https://www.metacritic.com/game/pc/rise-of-the-tomb-raider?ftag=MCD-06-10aaa1f,9.3,https://www.ign.com/games/rise-of-the-tomb-raider,83.0,https://www.pcgamer.com/rise-of-the-tomb-raider-review/,88.75
690640,81.0,https://www.metacritic.com/game/pc/trine-4-the-nightmare-prince?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,81.0
1197320,-1,,-1.0,,-1.0,,-1
1196390,-1,,-1.0,,-1.0,,-1
1194910,-1,,-1.0,,-1.0,,-1
1191510,-1,,-1.0,,-1.0,,-1
1191330,-1,,-1.0,,-1.0,,-1
1190410,-1,,-1.0,,-1.0,,-1
1188800,-1,,-1.0,,-1.0,,-1
1186430,-1,,-1.0,,-1.0,,-1
1185810,-1,,-1.0,,-1.0,,-1
1184230,-1,,-1.0,,-1.0,,-1
1182890,-1,,-1.0,,-1.0,,-1
910490,-1,,-1.0,,-1.0,,-1
876900,-1,,-1.0,,-1.0,,-1
803600,-1,,-1.0,,-1.0,,-1
797400,-1,,-1.0,,-1.0,,-1
768520,-1,,-1.0,,-1.0,,-1
738920,-1,,-1.0,,-1.0,,-1
736260,87.0,https://www.metacritic.com/game/pc/baba-is-you?ftag=MCD-06-10aaa1f,-1.0,,90.0,https://www.pcgamer.com/baba-is-you-review/,88.5
704690,-1,,-1.0,,-1.0,,-1
678900,-1,,-1.0,,-1.0,,-1
652570,-1,,-1.0,,-1.0,,-1
621060,-1,,-1.0,,-1.0,,-1
594330,-1,,-1.0,,-1.0,,-1
630,77.0,https://www.metacritic.com/game/pc/alien-swarm?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,77.0
10,88.0,https://www.metacritic.com/game/pc/counter-strike?ftag=MCD-06-10aaa1f,8.9,https://www.ign.com/games/counter-strike,-1.0,,88.66666666666667
304050,-1,,6.2,https://www.ign.com/games/trove,-1.0,,62.0
280160,71.0,https://www.metacritic.com/game/pc/aragami?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,71.0
274170,-1,,-1.0,,57.0,https://www.pcgamer.com/hotline-miami-2-wrong-number-review/,57.0
268910,88.0,https://www.metacritic.com/game/pc/cuphead?ftag=MCD-06-10aaa1f,8.8,https://www.ign.com/games/cuphead,86.0,https://www.pcgamer.com/cuphead-review/,87.5
250900,-1,,9.0,https://www.ign.com/games/the-binding-of-isaac-rebirth,-1.0,,90.0
242920,-1,,8.3,https://www.ign.com/games/banished,70.0,https://www.pcgamer.com/banished-review/,78.66666666666667
233610,74.0,https://www.metacritic.com/game/pc/distance?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,74.0
232090,75.0,https://www.metacritic.com/game/pc/killing-floor-2?ftag=MCD-06-10aaa1f,8.0,https://www.ign.com/games/killing-floor-2,81.0,https://www.pcgamer.com/killing-floor-2-review/,79.0
40960,-1,,-1.0,,-1.0,,-1
32440,77.0,https://www.metacritic.com/game/pc/lego-star-wars?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,77.0
32380,91.0,https://www.metacritic.com/game/pc/star-wars-jedi-knight-dark-forces-ii?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,91.0
2990,76.0,https://www.metacritic.com/game/pc/flatout-2?ftag=MCD-06-10aaa1f,8.3,https://www.ign.com/games/flatout-2,-1.0,,80.66666666666667
25890,77.0,https://www.metacritic.com/game/pc/hearts-of-iron-iii?ftag=MCD-06-10aaa1f,8.5,https://www.ign.com/games/hearts-of-iron-iii,-1.0,,82.33333333333333
204300,78.0,https://www.metacritic.com/game/pc/awesomenauts?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,78.0
202990,74.0,https://www.metacritic.com/game/pc/call-of-duty-black-ops-ii?ftag=MCD-06-10aaa1f,9.3,https://www.ign.com/games/call-of-duty-black-ops-ii,-1.0,,86.66666666666667
202970,74.0,https://www.metacritic.com/game/pc/call-of-duty-black-ops-ii?ftag=MCD-06-10aaa1f,9.3,https://www.ign.com/games/call-of-duty-black-ops-ii,-1.0,,86.66666666666667
201810,81.0,https://www.metacritic.com/game/pc/wolfenstein-the-new-order?ftag=MCD-06-10aaa1f,7.8,https://www.ign.com/games/wolfenstein-the-new-order,84.0,https://www.pcgamer.com/wolfenstein-the-new-order-review/,80.25
12220,-1,,-1.0,,-1.0,,-1
1049800,-1,,-1.0,,-1.0,,-1
972780,-1,,-1.0,,-1.0,,-1
980610,-1,,-1.0,,-1.0,,-1
1112870,-1,,-1.0,,-1.0,,-1
1142890,-1,,-1.0,,-1.0,,-1
1024480,-1,,-1.0,,-1.0,,-1
985000,-1,,-1.0,,-1.0,,-1
718560,-1,,-1.0,,-1.0,,-1
611190,-1,,-1.0,,-1.0,,-1
1099660,-1,,-1.0,,-1.0,,-1
870200,-1,,-1.0,,-1.0,,-1
108200,-1,,6.5,https://www.ign.com/games/ticket-to-ride,-1.0,,65.0
1131790,-1,,-1.0,,-1.0,,-1
17500,-1,,-1.0,,-1.0,,-1
500710,-1,,-1.0,,-1.0,,-1
983160,-1,,-1.0,,-1.0,,-1
923370,-1,,-1.0,,-1.0,,-1
851150,-1,,-1.0,,-1.0,,-1
915850,-1,,-1.0,,-1.0,,-1
601510,-1,,-1.0,,-1.0,,-1
989770,-1,,-1.0,,-1.0,,-1
544920,-1,,-1.0,,-1.0,,-1
898890,-1,,-1.0,,-1.0,,-1
1185630,-1,,-1.0,,-1.0,,-1
820890,-1,,-1.0,,-1.0,,-1
673560,-1,,-1.0,,-1.0,,-1
1050580,-1,,-1.0,,-1.0,,-1
656030,-1,,-1.0,,-1.0,,-1
531640,-1,,-1.0,,-1.0,,-1
251950,73.0,https://www.metacritic.com/game/pc/battleground-europe-world-war-ii-online?ftag=MCD-06-10aaa1f,5.9,https://www.ign.com/games/wwii-online,-1.0,,63.666666666666664
838630,-1,,-1.0,,-1.0,,-1
1100620,-1,,-1.0,,-1.0,,-1
820540,-1,,-1.0,,-1.0,,-1
365670,-1,,-1.0,,-1.0,,-1
532790,-1,,-1.0,,-1.0,,-1
383120,-1,,-1.0,,-1.0,,-1
961010,-1,,-1.0,,-1.0,,-1
995430,-1,,-1.0,,-1.0,,-1
1144170,-1,,-1.0,,-1.0,,-1
844260,-1,,-1.0,,-1.0,,-1
683320,84.0,https://www.metacritic.com/game/pc/gris?ftag=MCD-06-10aaa1f,6.5,https://www.ign.com/games/gris,66.0,https://www.pcgamer.com/gris-review/,70.0
599080,-1,,-1.0,,-1.0,,-1
645230,-1,,-1.0,,-1.0,,-1
606880,72.0,https://www.metacritic.com/game/pc/greedfall?ftag=MCD-06-10aaa1f,8.2,https://www.ign.com/games/greedfall,67.0,https://www.pcgamer.com/greedfall-review/,75.75
373390,-1,,-1.0,,-1.0,,-1
1012970,-1,,-1.0,,-1.0,,-1
919370,-1,,-1.0,,-1.0,,-1
852390,-1,,-1.0,,-1.0,,-1
939850,-1,,-1.0,,-1.0,,-1
857740,-1,,-1.0,,-1.0,,-1
805550,77.0,https://www.metacritic.com/game/pc/assetto-corsa-competizione?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,77.0
998830,-1,,-1.0,,-1.0,,-1
760650,-1,,-1.0,,-1.0,,-1
1047870,-1,,-1.0,,-1.0,,-1
968300,-1,,-1.0,,-1.0,,-1
1159540,-1,,-1.0,,-1.0,,-1
1039480,-1,,-1.0,,-1.0,,-1
581320,78.0,https://www.metacritic.com/game/pc/insurgency-sandstorm?ftag=MCD-06-10aaa1f,8.8,https://www.ign.com/games/insurgency-sandstorm,85.0,https://www.pcgamer.com/insurgency-sandstorm-review/,84.75
1027250,-1,,-1.0,,-1.0,,-1
732930,-1,,-1.0,,-1.0,,-1
531070,-1,,-1.0,,-1.0,,-1
91700,-1,,-1.0,,-1.0,,-1
939120,-1,,-1.0,,-1.0,,-1
939400,-1,,-1.0,,-1.0,,-1
1088950,-1,,-1.0,,-1.0,,-1
783850,-1,,-1.0,,-1.0,,-1
271240,78.0,https://www.metacritic.com/game/pc/offworld-trading-company?ftag=MCD-06-10aaa1f,8.0,https://www.ign.com/games/offworld-trading-company,88.0,https://www.pcgamer.com/offworld-trading-company-review/,81.5
881100,-1,,-1.0,,-1.0,,-1
427520,-1,,-1.0,,-1.0,,-1
1174860,-1,,-1.0,,-1.0,,-1
1081330,-1,,-1.0,,-1.0,,-1
988430,-1,,-1.0,,-1.0,,-1
1142390,-1,,-1.0,,-1.0,,-1
1005300,80.0,https://www.metacritic.com/game/pc/the-jackbox-party-pack-6?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,80.0
559330,78.0,https://www.metacritic.com/game/pc/a-fishermans-tale?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,78.0
1173870,-1,,-1.0,,-1.0,,-1
336440,75.0,https://www.metacritic.com/game/pc/super-cane-magic-zero?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,75.0
1187900,-1,,-1.0,,-1.0,,-1
898580,-1,,-1.0,,-1.0,,-1
1165400,-1,,-1.0,,-1.0,,-1
765800,-1,,-1.0,,-1.0,,-1
517170,-1,,-1.0,,-1.0,,-1
517710,81.0,https://www.metacritic.com/game/pc/redout?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,81.0
669910,-1,,-1.0,,-1.0,,-1
1016730,-1,,-1.0,,-1.0,,-1
673610,-1,,-1.0,,-1.0,,-1
212200,-1,,-1.0,,-1.0,,-1
950180,-1,,-1.0,,-1.0,,-1
544730,-1,,-1.0,,-1.0,,-1
252690,-1,,-1.0,,-1.0,,-1
977650,-1,,-1.0,,-1.0,,-1
1172120,-1,,-1.0,,-1.0,,-1
346110,70.0,https://www.metacritic.com/game/pc/ark-survival-evolved?ftag=MCD-06-10aaa1f,7.7,https://www.ign.com/games/ark-survival-evolved,72.0,https://www.pcgamer.com/ark-survival-evolved-review/,74.0
349260,-1,,-1.0,,-1.0,,-1
1062480,-1,,-1.0,,-1.0,,-1
1190620,-1,,-1.0,,-1.0,,-1
502570,-1,,-1.0,,-1.0,,-1
995310,-1,,-1.0,,-1.0,,-1
868360,75.0,https://www.metacritic.com/game/pc/project-hospital?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,75.0
1076020,-1,,-1.0,,-1.0,,-1
355060,-1,,-1.0,,-1.0,,-1
1088790,-1,,-1.0,,-1.0,,-1
602960,-1,,-1.0,,-1.0,,-1
871490,-1,,-1.0,,-1.0,,-1
897970,-1,,-1.0,,-1.0,,-1
552600,-1,,-1.0,,-1.0,,-1
784150,-1,,-1.0,,-1.0,,-1
809870,-1,,-1.0,,-1.0,,-1
709440,69.0,https://www.metacritic.com/game/pc/override-mech-city-brawl?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,69.0
1177460,-1,,-1.0,,-1.0,,-1
1097960,-1,,-1.0,,-1.0,,-1
928460,-1,,-1.0,,-1.0,,-1
1056010,-1,,-1.0,,-1.0,,-1
285920,-1,,-1.0,,-1.0,,-1
504310,-1,,-1.0,,-1.0,,-1
